Year,Watershed,County,Crop,TrialType,TrialDetail,YieldDifference,TrialID,TrialReport,StalkNitrateReport,ScoutingReport
2011,Upper Cedar,Mitchell,Corn,Plant Nutrition - Stabilizer or Additive,Accomplish vs Untreated,0.9,ST2011138A,y,n,n
2011,Upper Cedar,Mitchell,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Verdict, Outlook, Headline and Respect vs Glyphosate",0,ST2011139A,y,n,n
2011,Upper Cedar,Mitchell,Soybeans,Plant Nutrition - Stabilizer or Additive,Bio Gold vs Untreated,1.4,ST2011141A,y,n,n
2011,Upper Cedar,Mitchell,Soybeans,Crop Protection - Herbicide,Cobra vs Untreated,0.3,ST2011141B,y,n,n
2011,Middle Des Moines,Dallas,Corn,Crop Management - Population,High vs Low Plant Population,1.4,ST2011142A,y,n,n
2011,Middle Des Moines,Dallas,Corn,Crop Management - Population,High vs Low Plant Population,0.3,ST2011143A,y,n,n
2011,Middle Des Moines,Dallas,Corn,Crop Protection - Seed Treatment,Poncho/VOTiVO vs Poncho 250,-1.8,ST2011143B,y,n,n
2011,Middle Des Moines,Dallas,Corn,Plant Nutrition - Nitrogen Timing,Planter 30 lbs UAN Plus Sidedress 160 lbs NH3 vs Sidedress 190 lbs NH3,2.3,ST2011144A,y,y,n
2011,Upper Wapsipinicon,Buchanan,Corn,Crop Management - Population,High vs Low Plant Population,4.6,ST2011145A,y,n,n
2011,Upper Wapsipinicon,Buchanan,Soybeans,Crop Management - Population,High vs Low Plant Population,0.7,ST2011146A,y,n,n
2011,Upper Wapsipinicon,Buchanan,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,9,ST2011147A,y,y,n
2011,Nodaway,Page,Soybeans,Crop Management - Population,High vs Low Plant Population,1.3,ST2011149A,y,n,n
2011,Nodaway,Page,Corn,Crop Management - Population,High vs Low Plant Population,-1.2,ST2011150A,y,n,n
2011,Upper Wapsipinicon,Black Hawk,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.3,ST2011153A,y,n,n
2011,Upper Cedar,Black Hawk,Corn,Plant Nutrition - Sulfur,Sulfur and Zinc vs Untreated,4.3,ST2011154A,y,n,n
2011,Upper Wapsipinicon,Black Hawk,Soybeans,Plant Nutrition - Sulfur,Sulfur and Zinc vs Untreated,0,ST2011155A,y,n,n
2011,Upper Wapsipinicon,Black Hawk,Corn,Plant Nutrition - Sulfur,Sulfur and Zinc vs Untreated,-2.9,ST2011156A,y,n,n
2011,Upper Wapsipinicon,Black Hawk,Corn,Crop Management - Population,High vs Low Plant Population,-0.3,ST2011157A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Management - Population,High vs Low Plant Population,0.5,ST2011158A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Management - Population,High vs Low Plant Population,0.6,ST2011158B,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Soybeans,Crop Management - Population,High vs Low Plant Population,0.7,ST2011159A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Soybeans,Crop Management - Population,High vs Low Plant Population,0.4,ST2011159B,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Insecticide,Smartchoice vs Untreated,0.6,ST2011160A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Insecticide,Smartchoice vs Untreated,-0.2,ST2011160B,y,n,n
2011,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.9,ST2011162A,y,y,n
2011,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1,ST2011163A,y,y,n
2011,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.5,ST2011164A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.2,ST2011165A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.6,ST2011166A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-0.5,ST2011167A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-0.9,ST2011168A,y,n,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.3,ST2011169A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.3,ST2011170A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.9,ST2011171A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.5,ST2011172A,y,y,n
2011,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.8,ST2011173A,y,y,n
2011,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,-0.7,ST2011174A,y,n,n
2011,Middle Cedar,Black Hawk,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Authority Assist, Headline and Hero vs Glyphosate",3.5,ST2011175A,y,n,n
2011,Middle Cedar,Black Hawk,Soybeans,Crop Management - Population,High vs Low Plant Population,2.9,ST2011175B,y,n,n
2011,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,-2.4,ST2011175C,y,n,n
2011,Middle Cedar,Black Hawk,Corn,Crop Management - Population,High vs Low Plant Population,-1.9,ST2011176A,y,n,n
2011,South Skunk,Story,Corn,Crop Protection - Insecticide,Aztec vs Untreated,1.5,ST2011177A,y,n,n
2011,South Skunk,Story,Corn,Crop Protection - Insecticide,Aztec vs Untreated,2.5,ST2011178A,y,n,n
2011,South Skunk,Story,Soybeans,Crop Protection - Seed Treatment,VAULT HP vs Untreated,0.7,ST2011179A,y,n,n
2011,South Skunk,Story,Soybeans,Crop Protection - Seed Treatment,VAULT HP vs Untreated,1.6,ST2011180A,y,n,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.4,ST2011182A,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.1,ST2011182B,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.4,ST2011183A,y,n,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.5,ST2011184A,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,0,ST2011185A,y,n,n
2011,Winnebago,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,0.4,ST2011186A,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,3.5,ST2011187A,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,3,ST2011188A,y,y,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-2.5,ST2011189A,y,n,n
2011,Upper Iowa,Hancock,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-3.1,ST2011189B,y,n,n
2011,Maquoketa,Buchanan,Corn,Crop Management - Population,High vs Low Plant Population,-0.2,ST2011190A,y,n,n
2011,Maquoketa,Delaware,Corn,Plant Nutrition - Sulfur,Sulfur vs Untreated,7.9,ST2011193A,y,n,n
2011,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.8,ST2011193B,y,y,n
2011,North Raccoon,Sac,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,8.9,ST2011194A,y,n,n
2011,Flint-Henderson,Lee,Soybeans,Crop Protection - Seed Treatment,Poncho/VOTiVO vs Untreated,0.5,ST2011196A,y,n,n
2011,Flint-Henderson,Lee,Soybeans,Plant Nutrition - Seed Treatment,Optimize vs Untreated,-0.7,ST2011196B,y,n,n
2011,Middle Des Moines,Boone,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,3.3,ST2011198A,y,n,n
2011,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Ammonium sulfate (AMS) vs Untreated,5.5,ST2011198B,y,n,n
2011,Middle Des Moines,Boone,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,0.4,ST2011199A,y,n,n
2011,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Ammonium sulfate (AMS) vs Untreated,2.8,ST2011199B,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Management - Tillage,2 Pass Tillage vs 1 Pass Tillage,0.7,ST2011200A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,-8.4,ST2011200B,y,n,n
2011,Lower Iowa,Johnson,Corn,Crop Management - Population,High vs Low Plant Population,4.4,ST2011201A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,2,ST2011202A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-0.3,ST2011203A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,3.5,ST2011204A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-1.5,ST2011205A,y,n,n
2011,Flint-Henderson,Lee,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,0.3,ST2011206A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,-3.6,ST2011207A,y,n,n
2011,North Raccoon,Greene,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.1,ST2011211A,y,n,n
2011,Flint-Henderson,Lee,Corn,Crop Management - Population,High vs Low Plant Population,-1.8,ST2011214A,y,n,n
2011,Flint-Henderson,Lee,Corn,Crop Management - Tillage,Tillage vs No-Till,0.4,ST2011217A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer 34F07 vs Pioneer 33W88AM1,1,ST2011219A,y,n,n
2011,South Skunk,Story,Soybeans,Seed,Pioneer 92Y80 vs Pioneer 92Y73,2.2,ST2011221A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer P0461XR vs Pioneer P0463XR,2.4,ST2011222A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer P0528AM1 vs Pioneer P0463XR,3.9,ST2011223A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer P0528AM1 vs Pioneer P0461XR,4.3,ST2011223B,y,n,n
2011,South Skunk,Story,Corn,Seed,Pioneer P0453HR vs Pioneer P36V53,15.5,ST2011224A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer P0461XR vs Pioneer P0463XR,9.3,ST2011225A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer P0533XR vs Pioneer P0461XR,4,ST2011226A,y,n,n
2011,South Skunk,Polk,Corn,Seed,Pioneer 34R67 vs Pioneer 34F26,3.5,ST2011226B,y,n,n
2011,Little Sioux,Cherokee,Corn,Crop Management - Population,High vs Low Plant Population,2.2,ST2011230A,y,n,n
2011,Little Sioux,Cherokee,Corn,Crop Management - Population,High vs Low Plant Population,4.7,ST2011230B,y,n,n
2011,Maquoketa,Jones,Soybeans,Plant Nutrition - Fertilizer,ReNforceK vs Untreated,0,ST2011231A,y,n,n
2011,Maquoketa,Jones,Soybeans,Plant Nutrition - Fertilizer,Lokomotive vs Untreated,0.2,ST2011232A,y,n,n
2011,Maquoketa,Jones,Soybeans,Plant Nutrition - Fertilizer,ReNforceK vs Untreated,-0.7,ST2011233A,y,n,n
2011,Lower Des Moines,Lee,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Verdict, Outlook, Headline and Respect vs Glyphosate",0,ST2011234A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.5,ST2011236A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Management - Population,High vs Low Plant Population,-1.5,ST2011236B,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Protection - Herbicide,Cobra vs Untreated,-4.4,ST2011237A,y,n,n
2011,North Raccoon,Calhoun,Corn,Crop Management - Population,High vs Low Plant Population,-0.1,ST2011238A,y,n,n
2011,North Raccoon,Calhoun,Corn,Crop Management - Population,High vs Low Plant Population,3.1,ST2011238B,y,n,n
2011,North Raccoon,Calhoun,Corn,Crop Management - Population,High vs Low Plant Population,1.5,ST2011239A,y,n,n
2011,North Raccoon,Calhoun,Corn,Plant Nutrition - Fertilizer,MicroNutrients vs Untreated,2.1,ST2011239B,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,-2.5,ST2011240A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Authority Assist, Headline and Hero vs Glyphosate",4.5,ST2011240B,y,n,n
2011,North Raccoon,Greene,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,0.5,ST2011244A,y,n,n
2011,Maquoketa,Buchanan,Corn,Crop Protection - Fungicide,Headline vs Untreated,4,ST2011245A,y,n,n
2011,South Skunk,Story,Corn,Seed,Pioneer 36V51 vs Pioneer 36V53,0.8,ST2011247A,y,n,n
2011,South Skunk,Story,Soybeans,Seed,Pioneer 92Y80 vs Pioneer 92Y73,3.1,ST2011248A,y,n,n
2011,Middle Des Moines,Webster,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Verdict, Outlook, Headline and Respect vs Glyphosate",5.7,ST2011250A,y,n,n
2011,Middle Des Moines,Dallas,Corn,Crop Management - Population,High vs Low Plant Population,8.9,ST2011251A,y,n,n
2011,Middle Des Moines,Dallas,Corn,Crop Management - Population,High vs Low Plant Population,2.3,ST2011251B,y,n,n
2011,East Fork Des Moines,Emmet,Corn,Crop Protection - Insecticide,Counter 20G vs Untreated,-0.9,ST2011253A,y,n,n
2011,East Fork Des Moines,Emmet,Corn,Crop Protection - Insecticide,Counter 20G vs Untreated,-4.6,ST2011254A,y,n,n
2011,East Fork Des Moines,Emmet,Corn,Crop Protection - Insecticide,Counter 20G vs Untreated,1.4,ST2011255A,y,n,n
2011,East Fork Des Moines,Emmet,Corn,Crop Protection - Insecticide,Counter 20G vs Untreated,3.8,ST2011256A,y,n,n
2011,Upper Des Moines,Palo Alto,Corn,Crop Management - Population,High vs Low Plant Population,1.1,ST2011257A,y,n,n
2011,South Skunk,Polk,Corn,Plant Nutrition - Nitrogen Sensor,OptiRx vs Fixed N Rate,0,ST2011258A,y,n,n
2011,Upper Iowa,Hardin,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,6.9,ST2011260A,y,y,n
2011,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.1,ST2011261A,y,n,n
2011,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.5,ST2011261B,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,-0.9,ST2011263A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Authority Assist, Headline and Hero vs Glyphosate",3.9,ST2011263B,y,n,n
2011,North Raccoon,Calhoun,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Authority Assist, Headline and Hero vs Glyphosate",3.6,ST2011264B,y,n,n
2011,Upper Cedar,Mitchell,Corn,Plant Nutrition - Stabilizer or Additive,Nzone vs Untreated,-1,ST2011266A,y,n,n
2011,Upper Cedar,Mitchell,Soybeans,Crop Protection - Fungicide,Proline vs Untreated,1.9,ST2011268A,y,n,n
2011,Upper Cedar,Mitchell,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.1,ST2011269A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Fertilizer,Ammonium thiosulfate (ATS) vs Untreated,3.8,ST2011271A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Fertilizer,Ammonium thiosulfate (ATS) vs Untreated,11.2,ST2011272A,y,n,n
2011,Maquoketa,Delaware,Corn,Crop Protection - Fungicide,Headline vs Untreated,2.6,ST2011277A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Protection - Fungicide and Insecticide,Stratego YLD vs Stratego YLD and Leverage 360,-1.5,ST2011281A,y,n,n
2011,Lower Iowa,Iowa,Corn,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,0,ST2011282B,y,n,n
2011,Lower Iowa,Iowa,Corn,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,6.9,ST2011283A,y,n,n
2011,Lower Iowa,Iowa,Corn,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,1.6,ST2011284A,y,n,n
2011,Lower Iowa,Iowa,Soybeans,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,-0.4,ST2011286A,y,n,n
2011,Lower Iowa,Iowa,Corn,Plant Nutrition - Fertilizer,Rondo vs Untreated,-4.3,ST2011290A,y,n,n
2011,Lower Iowa,Iowa,Corn,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,-0.5,ST2011291A,y,n,n
2011,Lower Iowa,Iowa,Corn,Crop Protection - Insecticide,Force vs Untreated,-1.5,ST2011291C,y,n,n
2011,Lower Iowa,Iowa,Soybeans,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,-4,ST2011293A,y,n,n
2011,Lower Iowa,Iowa,Soybeans,Crop Protection - Fungicide and Plant Nutrition,Headline and Foliar vs Untreated,1.8,ST2011294A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,3.4,ST2011295A,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,1,ST2011295B,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,3.3,ST2011296A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,0.6,ST2011297A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,2.1,ST2011298A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,1.5,ST2011299A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,0.4,ST2011300A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline AMP vs Untreated,1.8,ST2011301A,y,n,n
2011,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,2.3,ST2011302A,y,n,n
2011,Upper Wapsipinicon,Delaware,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.7,ST2011306A,y,n,n
2011,North Raccoon,Calhoun,Soybeans,Crop Protection - Seed Treatment,VAULT HP vs Untreated,-0.6,ST2011310A,y,n,n
2011,Monona-Harrison Ditch,Cherokee,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,4.6,ST2011311A,y,n,n
2011,Lower Des Moines,Lee,Soybeans,Crop Protection - Fungicide,Stratego YLD vs Untreated,2.5,ST2011315A,y,n,n
2011,Flint-Henderson,Lee,Soybeans,Crop Protection - Seed Treatment,VAULT HP vs Untreated,-2,ST2011316A,y,n,n
2011,Flint-Henderson,Lee,Soybeans,Crop Protection - Seed Treatment,VAULT HP vs Untreated,0,ST2011317A,y,n,n
2011,Upper Des Moines,Humboldt,Corn,Crop Management - Population,High vs Low Plant Population,2.6,ST2011318A,y,y,n
2011,Big Papillion-Mosquito,Pottawattamie,Corn,Crop Management - Population,High vs Low Plant Population,-3,ST2011321A,y,n,n
2011,Middle Des Moines,Greene,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.4,ST2011322A,y,n,n
2011,Middle Des Moines,Greene,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-0.6,ST2011323A,y,n,n
2011,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.3,ST2011324A,y,n,n
2011,Middle Cedar,Grundy,Corn,Crop Management - Population,High vs Low Plant Population,-0.6,ST2011325A,y,n,n
2011,Middle Des Moines,Humboldt,Soybeans,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,2.8,ST2011328A,y,n,n
2011,Middle Des Moines,Humboldt,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,-0.1,ST2011329A,y,n,n
2011,Blue Earth,Kossuth,Corn,Crop Protection - Insecticide,Capture vs Untreated,3.1,ST2011335B,y,n,n
2011,East Fork Des Moines,Kossuth,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,2.9,ST2011336A,y,n,n
2011,Blue Earth,Kossuth,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain Plus and UAN vs Untreated,3.9,ST2011337A,y,n,n
2011,Blue Earth,Kossuth,Corn,Crop Protection - Seed Treatment,Poncho/VOTiVO vs Poncho 250,0.1,ST2011337B,y,n,n
2011,Blue Earth,Kossuth,Soybeans,Crop Management - Population,High vs Low Plant Population,0.4,ST2011340A,y,n,n
2011,Blue Earth,Kossuth,Soybeans,Crop Management - Population,High vs Low Plant Population,0.2,ST2011341A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Management - Population,High vs Low Plant Population,4.8,ST2011342A,y,n,n
2011,Upper Wapsipinicon,Chickasaw,Corn,Crop Management - Population,High vs Low Plant Population,3,ST2011343A,y,n,n
2011,Turkey,Fayette,Soybeans,Crop Protection - Herbicide,Authority Assist vs Glyphosate,-0.8,ST2011344A,y,n,n
2011,Turkey,Fayette,Corn,Plant Nutrition - Stabilizer or Additive,Agrotain vs Accomplish,3.7,ST2011345A,y,n,n
2011,Turkey,Fayette,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.5,ST2011347A,y,n,n
2011,Turkey,Fayette,Corn,Crop Management - Population,High vs Low Plant Population,3.9,ST2011348A,y,n,n
2011,West Fork Cedar,Butler,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.2,ST2011349A,y,n,n
2011,South Skunk,Polk,Corn,Crop Protection - Fungicide,ProAct and Propicure vs Untreated,-3.7,ST2011353A,y,n,n
2011,South Skunk,Story,Corn,Crop Protection - Fungicide,Headline vs ProAct and Propicure,1.8,ST2011354A,y,n,n
2011,South Skunk,Polk,Corn,Crop Protection - Fungicide,Headline AMP vs ProAct and Propicure 3.6F,0.7,ST2011358A,y,n,n
2011,South Skunk,Story,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,12.8,ST2011371A,y,n,n
2011,Little Sioux,Osceola,Corn,Crop Management - Population,High vs Low Plant Population,2,ST2011375A,y,n,n
2011,Little Sioux,Osceola,Soybeans,Crop Management - Population,High vs Low Plant Population,0.4,ST2011376A,y,n,n
2011,Upper Iowa,Franklin,Soybeans,Crop Protection - Insecticide,Indigo vs Untreated,2.1,ST2011377A,y,n,n
2011,Middle Cedar,Grundy,Soybeans,"Crop Protection - Fungicide, Herbicide and Insecticide","Authority Assist, Headline and Hero vs Glyphosate",1.5,ST2011378B,y,n,n
2011,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline vs Untreated,2.8,ST2011379A,y,n,n
2011,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.6,ST2011380A,y,y,n
2011,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.4,ST2011382A,y,y,n
2012,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,-2.6,ST2012IA002A,y,y,n
2012,South Skunk,Hamilton,Corn,Plant Nutrition - Nitrogen Form and Timing,Fall NH3 vs Spring ESN,5.6,ST2012IA006A,y,y,n
2012,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,-2.1,ST2012IA010A,y,n,n
2012,Upper Iowa,Hardin,Corn,Crop Management - Population,High vs Low Plant Population,0.5,ST2012IA010B,y,n,n
2012,Upper Iowa,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-1.9,ST2012IA013A,y,y,n
2012,Upper Iowa,Hardin,Corn,Crop Protection - Insecticide,Aztec vs Aztec 4.67G,3.4,ST2012IA013B,y,n,n
2012,Upper Iowa,Hardin,Corn,Plant Nutrition - Nitrogen Form and Timing,Fall NH3 vs Spring ESN,10.8,ST2012IA014A,y,y,n
2012,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,16.1,ST2012IA015A,y,y,n
